Name	Value	Time
serverLoad-average	0	2019-10-19T22:24:15.569Z
serverLoad-value	0	2019-10-19T22:24:15.569Z
txTimeInQueue-average	0	2019-10-19T22:24:15.569Z
txInjected-average	0	2019-10-19T22:24:16.572Z
txInjected-total	0	2019-10-19T22:24:16.572Z
txApplied-average	0	2019-10-19T22:24:16.572Z
txApplied-total	0	2019-10-19T22:24:16.572Z
txRejected-average	0	2019-10-19T22:24:16.572Z
txRejected-total	0	2019-10-19T22:24:16.572Z
txExpired-average	0	2019-10-19T22:24:16.572Z
txExpired-total	0	2019-10-19T22:24:16.572Z
queueLength-average	0	2019-10-19T22:24:16.572Z
queueLength-value	0	2019-10-19T22:24:16.572Z
serverLoad-average	0	2019-10-19T22:24:16.572Z
serverLoad-value	0	2019-10-19T22:24:16.572Z
txTimeInQueue-average	0	2019-10-19T22:24:16.572Z
txInjected-average	0	2019-10-19T22:24:17.573Z
txInjected-total	0	2019-10-19T22:24:17.573Z
txApplied-average	0	2019-10-19T22:24:17.573Z
txApplied-total	0	2019-10-19T22:24:17.573Z
txRejected-average	0	2019-10-19T22:24:17.573Z
txRejected-total	0	2019-10-19T22:24:17.573Z
txExpired-average	0	2019-10-19T22:24:17.573Z
txExpired-total	0	2019-10-19T22:24:17.573Z
queueLength-average	0	2019-10-19T22:24:17.573Z
queueLength-value	0	2019-10-19T22:24:17.573Z
serverLoad-average	0	2019-10-19T22:24:17.573Z
serverLoad-value	0	2019-10-19T22:24:17.573Z
txTimeInQueue-average	0	2019-10-19T22:24:17.573Z
txInjected-average	0	2019-10-19T22:24:18.578Z
txInjected-total	0	2019-10-19T22:24:18.578Z
txApplied-average	0	2019-10-19T22:24:18.578Z
txApplied-total	0	2019-10-19T22:24:18.578Z
txRejected-average	0	2019-10-19T22:24:18.578Z
txRejected-total	0	2019-10-19T22:24:18.578Z
txExpired-average	0	2019-10-19T22:24:18.578Z
txExpired-total	0	2019-10-19T22:24:18.578Z
queueLength-average	0	2019-10-19T22:24:18.578Z
queueLength-value	0	2019-10-19T22:24:18.578Z
serverLoad-average	0	2019-10-19T22:24:18.578Z
serverLoad-value	0	2019-10-19T22:24:18.578Z
txTimeInQueue-average	0	2019-10-19T22:24:18.578Z
txInjected-average	0	2019-10-19T22:24:19.581Z
txInjected-total	0	2019-10-19T22:24:19.581Z
txApplied-average	0	2019-10-19T22:24:19.581Z
txApplied-total	0	2019-10-19T22:24:19.581Z
txRejected-average	0	2019-10-19T22:24:19.581Z
txRejected-total	0	2019-10-19T22:24:19.581Z
txExpired-average	0	2019-10-19T22:24:19.581Z
txExpired-total	0	2019-10-19T22:24:19.581Z
queueLength-average	0	2019-10-19T22:24:19.581Z
queueLength-value	0	2019-10-19T22:24:19.581Z
serverLoad-average	0	2019-10-19T22:24:19.581Z
serverLoad-value	0	2019-10-19T22:24:19.581Z
txTimeInQueue-average	0	2019-10-19T22:24:19.581Z
txInjected-average	0	2019-10-19T22:24:20.582Z
txInjected-total	0	2019-10-19T22:24:20.582Z
txApplied-average	0	2019-10-19T22:24:20.582Z
txApplied-total	0	2019-10-19T22:24:20.582Z
txRejected-average	0	2019-10-19T22:24:20.582Z
txRejected-total	0	2019-10-19T22:24:20.582Z
txExpired-average	0	2019-10-19T22:24:20.582Z
txExpired-total	0	2019-10-19T22:24:20.582Z
queueLength-average	0	2019-10-19T22:24:20.582Z
queueLength-value	0	2019-10-19T22:24:20.582Z
serverLoad-average	0	2019-10-19T22:24:20.582Z
serverLoad-value	0	2019-10-19T22:24:20.582Z
txTimeInQueue-average	0	2019-10-19T22:24:20.582Z
txInjected-average	0	2019-10-19T22:24:21.586Z
txInjected-total	0	2019-10-19T22:24:21.586Z
txApplied-average	0	2019-10-19T22:24:21.586Z
txApplied-total	0	2019-10-19T22:24:21.586Z
txRejected-average	0	2019-10-19T22:24:21.586Z
txRejected-total	0	2019-10-19T22:24:21.586Z
txExpired-average	0	2019-10-19T22:24:21.586Z
txExpired-total	0	2019-10-19T22:24:21.586Z
queueLength-average	0	2019-10-19T22:24:21.586Z
queueLength-value	0	2019-10-19T22:24:21.586Z
serverLoad-average	0	2019-10-19T22:24:21.586Z
serverLoad-value	0	2019-10-19T22:24:21.586Z
txTimeInQueue-average	0	2019-10-19T22:24:21.586Z
txInjected-average	0	2019-10-19T22:24:22.589Z
txInjected-total	0	2019-10-19T22:24:22.589Z
txApplied-average	0	2019-10-19T22:24:22.589Z
txApplied-total	0	2019-10-19T22:24:22.589Z
txRejected-average	0	2019-10-19T22:24:22.589Z
txRejected-total	0	2019-10-19T22:24:22.589Z
txExpired-average	0	2019-10-19T22:24:22.589Z
txExpired-total	0	2019-10-19T22:24:22.589Z
queueLength-average	0	2019-10-19T22:24:22.589Z
queueLength-value	0	2019-10-19T22:24:22.589Z
serverLoad-average	0	2019-10-19T22:24:22.589Z
serverLoad-value	0	2019-10-19T22:24:22.589Z
txTimeInQueue-average	0	2019-10-19T22:24:22.589Z
txInjected-average	0	2019-10-19T22:24:23.593Z
txInjected-total	0	2019-10-19T22:24:23.593Z
txApplied-average	0	2019-10-19T22:24:23.593Z
txApplied-total	0	2019-10-19T22:24:23.593Z
txRejected-average	0	2019-10-19T22:24:23.593Z
txRejected-total	0	2019-10-19T22:24:23.593Z
txExpired-average	0	2019-10-19T22:24:23.593Z
txExpired-total	0	2019-10-19T22:24:23.593Z
queueLength-average	0	2019-10-19T22:24:23.593Z
queueLength-value	0	2019-10-19T22:24:23.593Z
serverLoad-average	0	2019-10-19T22:24:23.593Z
serverLoad-value	0	2019-10-19T22:24:23.593Z
txTimeInQueue-average	0	2019-10-19T22:24:23.593Z
txInjected-average	0	2019-10-19T22:24:24.595Z
txInjected-total	0	2019-10-19T22:24:24.595Z
txApplied-average	0	2019-10-19T22:24:24.595Z
txApplied-total	0	2019-10-19T22:24:24.595Z
txRejected-average	0	2019-10-19T22:24:24.595Z
txRejected-total	0	2019-10-19T22:24:24.595Z
txExpired-average	0	2019-10-19T22:24:24.595Z
txExpired-total	0	2019-10-19T22:24:24.595Z
queueLength-average	0	2019-10-19T22:24:24.595Z
queueLength-value	0	2019-10-19T22:24:24.595Z
serverLoad-average	0	2019-10-19T22:24:24.595Z
serverLoad-value	0	2019-10-19T22:24:24.595Z
txTimeInQueue-average	0	2019-10-19T22:24:24.595Z
txInjected-average	0	2019-10-19T22:24:25.596Z
txInjected-total	0	2019-10-19T22:24:25.596Z
txApplied-average	0	2019-10-19T22:24:25.596Z
txApplied-total	0	2019-10-19T22:24:25.596Z
txRejected-average	0	2019-10-19T22:24:25.596Z
txRejected-total	0	2019-10-19T22:24:25.596Z
txExpired-average	0	2019-10-19T22:24:25.596Z
txExpired-total	0	2019-10-19T22:24:25.596Z
queueLength-average	0	2019-10-19T22:24:25.596Z
queueLength-value	0	2019-10-19T22:24:25.596Z
serverLoad-average	0	2019-10-19T22:24:25.596Z
serverLoad-value	0	2019-10-19T22:24:25.596Z
txTimeInQueue-average	0	2019-10-19T22:24:25.596Z
txInjected-average	0	2019-10-19T22:24:26.600Z
txInjected-total	0	2019-10-19T22:24:26.600Z
txApplied-average	0	2019-10-19T22:24:26.600Z
txApplied-total	0	2019-10-19T22:24:26.600Z
txRejected-average	0	2019-10-19T22:24:26.600Z
txRejected-total	0	2019-10-19T22:24:26.600Z
txExpired-average	0	2019-10-19T22:24:26.600Z
txExpired-total	0	2019-10-19T22:24:26.600Z
queueLength-average	0	2019-10-19T22:24:26.600Z
queueLength-value	0	2019-10-19T22:24:26.600Z
serverLoad-average	0	2019-10-19T22:24:26.600Z
serverLoad-value	0	2019-10-19T22:24:26.600Z
txTimeInQueue-average	0	2019-10-19T22:24:26.600Z
txInjected-average	0	2019-10-19T22:24:27.604Z
txInjected-total	0	2019-10-19T22:24:27.604Z
txApplied-average	0	2019-10-19T22:24:27.604Z
txApplied-total	0	2019-10-19T22:24:27.604Z
txRejected-average	0	2019-10-19T22:24:27.604Z
txRejected-total	0	2019-10-19T22:24:27.604Z
txExpired-average	0	2019-10-19T22:24:27.604Z
txExpired-total	0	2019-10-19T22:24:27.604Z
queueLength-average	0	2019-10-19T22:24:27.604Z
queueLength-value	0	2019-10-19T22:24:27.604Z
serverLoad-average	0	2019-10-19T22:24:27.604Z
serverLoad-value	0	2019-10-19T22:24:27.604Z
txTimeInQueue-average	0	2019-10-19T22:24:27.604Z
txInjected-average	0	2019-10-19T22:24:28.607Z
txInjected-total	0	2019-10-19T22:24:28.607Z
txApplied-average	0	2019-10-19T22:24:28.607Z
txApplied-total	0	2019-10-19T22:24:28.607Z
txRejected-average	0	2019-10-19T22:24:28.607Z
txRejected-total	0	2019-10-19T22:24:28.607Z
txExpired-average	0	2019-10-19T22:24:28.607Z
txExpired-total	0	2019-10-19T22:24:28.607Z
queueLength-average	0	2019-10-19T22:24:28.607Z
queueLength-value	0	2019-10-19T22:24:28.607Z
serverLoad-average	0	2019-10-19T22:24:28.607Z
serverLoad-value	0	2019-10-19T22:24:28.607Z
txTimeInQueue-average	0	2019-10-19T22:24:28.607Z
txInjected-average	0	2019-10-19T22:24:29.608Z
txInjected-total	0	2019-10-19T22:24:29.608Z
txApplied-average	0	2019-10-19T22:24:29.608Z
txApplied-total	0	2019-10-19T22:24:29.608Z
txRejected-average	0	2019-10-19T22:24:29.608Z
txRejected-total	0	2019-10-19T22:24:29.608Z
txExpired-average	0	2019-10-19T22:24:29.608Z
txExpired-total	0	2019-10-19T22:24:29.608Z
queueLength-average	0	2019-10-19T22:24:29.608Z
queueLength-value	0	2019-10-19T22:24:29.608Z
serverLoad-average	0	2019-10-19T22:24:29.608Z
serverLoad-value	0	2019-10-19T22:24:29.608Z
txTimeInQueue-average	0	2019-10-19T22:24:29.608Z
txInjected-average	0	2019-10-19T22:24:30.613Z
txInjected-total	0	2019-10-19T22:24:30.613Z
txApplied-average	0	2019-10-19T22:24:30.613Z
txApplied-total	0	2019-10-19T22:24:30.613Z
txRejected-average	0	2019-10-19T22:24:30.613Z
txRejected-total	0	2019-10-19T22:24:30.613Z
txExpired-average	0	2019-10-19T22:24:30.613Z
txExpired-total	0	2019-10-19T22:24:30.613Z
queueLength-average	0	2019-10-19T22:24:30.613Z
queueLength-value	0	2019-10-19T22:24:30.613Z
serverLoad-average	0	2019-10-19T22:24:30.613Z
serverLoad-value	0	2019-10-19T22:24:30.613Z
txTimeInQueue-average	0	2019-10-19T22:24:30.613Z
txInjected-average	0	2019-10-19T22:24:31.615Z
txInjected-total	0	2019-10-19T22:24:31.615Z
txApplied-average	0	2019-10-19T22:24:31.615Z
txApplied-total	0	2019-10-19T22:24:31.615Z
txRejected-average	0	2019-10-19T22:24:31.615Z
txRejected-total	0	2019-10-19T22:24:31.615Z
txExpired-average	0	2019-10-19T22:24:31.615Z
txExpired-total	0	2019-10-19T22:24:31.615Z
queueLength-average	0	2019-10-19T22:24:31.615Z
queueLength-value	0	2019-10-19T22:24:31.615Z
serverLoad-average	0	2019-10-19T22:24:31.615Z
serverLoad-value	0	2019-10-19T22:24:31.615Z
txTimeInQueue-average	0	2019-10-19T22:24:31.615Z
txInjected-average	0	2019-10-19T22:24:32.620Z
txInjected-total	0	2019-10-19T22:24:32.620Z
txApplied-average	0	2019-10-19T22:24:32.620Z
txApplied-total	0	2019-10-19T22:24:32.620Z
txRejected-average	0	2019-10-19T22:24:32.620Z
txRejected-total	0	2019-10-19T22:24:32.620Z
txExpired-average	0	2019-10-19T22:24:32.620Z
txExpired-total	0	2019-10-19T22:24:32.620Z
queueLength-average	0	2019-10-19T22:24:32.620Z
queueLength-value	0	2019-10-19T22:24:32.620Z
serverLoad-average	0	2019-10-19T22:24:32.620Z
serverLoad-value	0	2019-10-19T22:24:32.620Z
txTimeInQueue-average	0	2019-10-19T22:24:32.620Z
txInjected-average	0	2019-10-19T22:24:33.621Z
txInjected-total	0	2019-10-19T22:24:33.621Z
txApplied-average	0	2019-10-19T22:24:33.621Z
txApplied-total	0	2019-10-19T22:24:33.621Z
txRejected-average	0	2019-10-19T22:24:33.621Z
txRejected-total	0	2019-10-19T22:24:33.621Z
txExpired-average	0	2019-10-19T22:24:33.621Z
txExpired-total	0	2019-10-19T22:24:33.621Z
queueLength-average	0	2019-10-19T22:24:33.621Z
queueLength-value	0	2019-10-19T22:24:33.621Z
serverLoad-average	0	2019-10-19T22:24:33.621Z
serverLoad-value	0	2019-10-19T22:24:33.621Z
txTimeInQueue-average	0	2019-10-19T22:24:33.621Z
txInjected-average	0	2019-10-19T22:24:34.622Z
txInjected-total	0	2019-10-19T22:24:34.622Z
txApplied-average	0	2019-10-19T22:24:34.622Z
txApplied-total	0	2019-10-19T22:24:34.622Z
txRejected-average	0	2019-10-19T22:24:34.622Z
txRejected-total	0	2019-10-19T22:24:34.622Z
txExpired-average	0	2019-10-19T22:24:34.622Z
txExpired-total	0	2019-10-19T22:24:34.622Z
queueLength-average	0	2019-10-19T22:24:34.622Z
queueLength-value	0	2019-10-19T22:24:34.622Z
serverLoad-average	0	2019-10-19T22:24:34.622Z
serverLoad-value	0	2019-10-19T22:24:34.622Z
txTimeInQueue-average	0	2019-10-19T22:24:34.622Z
txInjected-average	0	2019-10-19T22:24:35.624Z
txInjected-total	0	2019-10-19T22:24:35.624Z
txApplied-average	0	2019-10-19T22:24:35.624Z
txApplied-total	0	2019-10-19T22:24:35.624Z
txRejected-average	0	2019-10-19T22:24:35.624Z
txRejected-total	0	2019-10-19T22:24:35.624Z
txExpired-average	0	2019-10-19T22:24:35.624Z
txExpired-total	0	2019-10-19T22:24:35.624Z
queueLength-average	0	2019-10-19T22:24:35.624Z
queueLength-value	0	2019-10-19T22:24:35.624Z
serverLoad-average	0	2019-10-19T22:24:35.624Z
serverLoad-value	0	2019-10-19T22:24:35.624Z
txTimeInQueue-average	0	2019-10-19T22:24:35.624Z
txInjected-average	0	2019-10-19T22:24:36.626Z
txInjected-total	0	2019-10-19T22:24:36.626Z
txApplied-average	0	2019-10-19T22:24:36.626Z
txApplied-total	0	2019-10-19T22:24:36.626Z
txRejected-average	0	2019-10-19T22:24:36.626Z
txRejected-total	0	2019-10-19T22:24:36.626Z
txExpired-average	0	2019-10-19T22:24:36.626Z
txExpired-total	0	2019-10-19T22:24:36.626Z
queueLength-average	0	2019-10-19T22:24:36.626Z
queueLength-value	0	2019-10-19T22:24:36.626Z
serverLoad-average	0	2019-10-19T22:24:36.626Z
serverLoad-value	0	2019-10-19T22:24:36.626Z
txTimeInQueue-average	0	2019-10-19T22:24:36.626Z
txInjected-average	0	2019-10-19T22:24:37.630Z
txInjected-total	0	2019-10-19T22:24:37.630Z
txApplied-average	0	2019-10-19T22:24:37.630Z
txApplied-total	0	2019-10-19T22:24:37.630Z
txRejected-average	0	2019-10-19T22:24:37.630Z
txRejected-total	0	2019-10-19T22:24:37.630Z
txExpired-average	0	2019-10-19T22:24:37.630Z
txExpired-total	0	2019-10-19T22:24:37.630Z
queueLength-average	0	2019-10-19T22:24:37.630Z
queueLength-value	0	2019-10-19T22:24:37.630Z
serverLoad-average	0	2019-10-19T22:24:37.630Z
serverLoad-value	0	2019-10-19T22:24:37.630Z
txTimeInQueue-average	0	2019-10-19T22:24:37.630Z
txInjected-average	0	2019-10-19T22:24:38.631Z
txInjected-total	0	2019-10-19T22:24:38.631Z
txApplied-average	0	2019-10-19T22:24:38.631Z
txApplied-total	0	2019-10-19T22:24:38.631Z
txRejected-average	0	2019-10-19T22:24:38.631Z
txRejected-total	0	2019-10-19T22:24:38.631Z
txExpired-average	0	2019-10-19T22:24:38.631Z
txExpired-total	0	2019-10-19T22:24:38.631Z
queueLength-average	0	2019-10-19T22:24:38.631Z
queueLength-value	0	2019-10-19T22:24:38.631Z
serverLoad-average	0	2019-10-19T22:24:38.631Z
serverLoad-value	0	2019-10-19T22:24:38.631Z
txTimeInQueue-average	0	2019-10-19T22:24:38.631Z
txInjected-average	0	2019-10-19T22:24:39.631Z
txInjected-total	0	2019-10-19T22:24:39.631Z
txApplied-average	0	2019-10-19T22:24:39.631Z
txApplied-total	0	2019-10-19T22:24:39.631Z
txRejected-average	0	2019-10-19T22:24:39.631Z
txRejected-total	0	2019-10-19T22:24:39.631Z
txExpired-average	0	2019-10-19T22:24:39.631Z
txExpired-total	0	2019-10-19T22:24:39.631Z
queueLength-average	0	2019-10-19T22:24:39.631Z
queueLength-value	0	2019-10-19T22:24:39.631Z
serverLoad-average	0	2019-10-19T22:24:39.631Z
serverLoad-value	0	2019-10-19T22:24:39.631Z
txTimeInQueue-average	0	2019-10-19T22:24:39.631Z
txInjected-average	0	2019-10-19T22:24:40.631Z
txInjected-total	0	2019-10-19T22:24:40.631Z
txApplied-average	0	2019-10-19T22:24:40.631Z
txApplied-total	0	2019-10-19T22:24:40.631Z
txRejected-average	0	2019-10-19T22:24:40.631Z
txRejected-total	0	2019-10-19T22:24:40.631Z
txExpired-average	0	2019-10-19T22:24:40.631Z
txExpired-total	0	2019-10-19T22:24:40.631Z
queueLength-average	0	2019-10-19T22:24:40.631Z
queueLength-value	0	2019-10-19T22:24:40.631Z
serverLoad-average	0	2019-10-19T22:24:40.631Z
serverLoad-value	0	2019-10-19T22:24:40.631Z
txTimeInQueue-average	0	2019-10-19T22:24:40.631Z
txInjected-average	0	2019-10-19T22:24:41.631Z
txInjected-total	0	2019-10-19T22:24:41.631Z
txApplied-average	0	2019-10-19T22:24:41.631Z
txApplied-total	0	2019-10-19T22:24:41.631Z
txRejected-average	0	2019-10-19T22:24:41.631Z
txRejected-total	0	2019-10-19T22:24:41.631Z
txExpired-average	0	2019-10-19T22:24:41.631Z
txExpired-total	0	2019-10-19T22:24:41.631Z
queueLength-average	0	2019-10-19T22:24:41.631Z
queueLength-value	0	2019-10-19T22:24:41.631Z
serverLoad-average	0	2019-10-19T22:24:41.631Z
serverLoad-value	0	2019-10-19T22:24:41.631Z
txTimeInQueue-average	0	2019-10-19T22:24:41.631Z
txInjected-average	0	2019-10-19T22:24:42.633Z
txInjected-total	0	2019-10-19T22:24:42.633Z
txApplied-average	0	2019-10-19T22:24:42.633Z
txApplied-total	0	2019-10-19T22:24:42.633Z
txRejected-average	0	2019-10-19T22:24:42.633Z
txRejected-total	0	2019-10-19T22:24:42.633Z
txExpired-average	0	2019-10-19T22:24:42.633Z
txExpired-total	0	2019-10-19T22:24:42.633Z
queueLength-average	0	2019-10-19T22:24:42.633Z
queueLength-value	0	2019-10-19T22:24:42.633Z
serverLoad-average	0	2019-10-19T22:24:42.633Z
serverLoad-value	0	2019-10-19T22:24:42.633Z
txTimeInQueue-average	0	2019-10-19T22:24:42.633Z
txInjected-average	0	2019-10-19T22:24:43.634Z
txInjected-total	0	2019-10-19T22:24:43.634Z
txApplied-average	0	2019-10-19T22:24:43.634Z
txApplied-total	0	2019-10-19T22:24:43.634Z
txRejected-average	0	2019-10-19T22:24:43.634Z
txRejected-total	0	2019-10-19T22:24:43.634Z
txExpired-average	0	2019-10-19T22:24:43.634Z
txExpired-total	0	2019-10-19T22:24:43.634Z
queueLength-average	0	2019-10-19T22:24:43.634Z
queueLength-value	0	2019-10-19T22:24:43.634Z
serverLoad-average	0	2019-10-19T22:24:43.634Z
serverLoad-value	0	2019-10-19T22:24:43.634Z
txTimeInQueue-average	0	2019-10-19T22:24:43.634Z
txInjected-average	0	2019-10-19T22:24:44.637Z
txInjected-total	0	2019-10-19T22:24:44.637Z
txApplied-average	0	2019-10-19T22:24:44.637Z
txApplied-total	0	2019-10-19T22:24:44.637Z
txRejected-average	0	2019-10-19T22:24:44.637Z
txRejected-total	0	2019-10-19T22:24:44.637Z
txExpired-average	0	2019-10-19T22:24:44.637Z
txExpired-total	0	2019-10-19T22:24:44.637Z
queueLength-average	0	2019-10-19T22:24:44.637Z
queueLength-value	0	2019-10-19T22:24:44.637Z
serverLoad-average	0	2019-10-19T22:24:44.637Z
serverLoad-value	0	2019-10-19T22:24:44.637Z
txTimeInQueue-average	0	2019-10-19T22:24:44.637Z
txInjected-average	0	2019-10-19T22:24:45.638Z
txInjected-total	0	2019-10-19T22:24:45.638Z
txApplied-average	0	2019-10-19T22:24:45.638Z
txApplied-total	0	2019-10-19T22:24:45.638Z
txRejected-average	0	2019-10-19T22:24:45.638Z
txRejected-total	0	2019-10-19T22:24:45.638Z
txExpired-average	0	2019-10-19T22:24:45.638Z
txExpired-total	0	2019-10-19T22:24:45.638Z
queueLength-average	0	2019-10-19T22:24:45.638Z
queueLength-value	0	2019-10-19T22:24:45.638Z
serverLoad-average	0	2019-10-19T22:24:45.638Z
serverLoad-value	0	2019-10-19T22:24:45.638Z
txTimeInQueue-average	0	2019-10-19T22:24:45.638Z
txInjected-average	0	2019-10-19T22:24:46.640Z
txInjected-total	0	2019-10-19T22:24:46.640Z
txApplied-average	0	2019-10-19T22:24:46.640Z
txApplied-total	0	2019-10-19T22:24:46.640Z
txRejected-average	0	2019-10-19T22:24:46.640Z
txRejected-total	0	2019-10-19T22:24:46.640Z
txExpired-average	0	2019-10-19T22:24:46.640Z
txExpired-total	0	2019-10-19T22:24:46.640Z
queueLength-average	0	2019-10-19T22:24:46.640Z
queueLength-value	0	2019-10-19T22:24:46.640Z
serverLoad-average	0	2019-10-19T22:24:46.640Z
serverLoad-value	0	2019-10-19T22:24:46.640Z
txTimeInQueue-average	0	2019-10-19T22:24:46.640Z
txInjected-average	0	2019-10-19T22:24:47.641Z
txInjected-total	0	2019-10-19T22:24:47.641Z
txApplied-average	0	2019-10-19T22:24:47.641Z
txApplied-total	0	2019-10-19T22:24:47.641Z
txRejected-average	0	2019-10-19T22:24:47.641Z
txRejected-total	0	2019-10-19T22:24:47.641Z
txExpired-average	0	2019-10-19T22:24:47.641Z
txExpired-total	0	2019-10-19T22:24:47.641Z
queueLength-average	0	2019-10-19T22:24:47.641Z
queueLength-value	0	2019-10-19T22:24:47.641Z
serverLoad-average	0	2019-10-19T22:24:47.641Z
serverLoad-value	0	2019-10-19T22:24:47.641Z
txTimeInQueue-average	0	2019-10-19T22:24:47.641Z
txInjected-average	0	2019-10-19T22:24:48.644Z
txInjected-total	0	2019-10-19T22:24:48.644Z
txApplied-average	0	2019-10-19T22:24:48.644Z
txApplied-total	0	2019-10-19T22:24:48.644Z
txRejected-average	0	2019-10-19T22:24:48.644Z
txRejected-total	0	2019-10-19T22:24:48.644Z
txExpired-average	0	2019-10-19T22:24:48.644Z
txExpired-total	0	2019-10-19T22:24:48.644Z
queueLength-average	0	2019-10-19T22:24:48.644Z
queueLength-value	0	2019-10-19T22:24:48.644Z
serverLoad-average	0	2019-10-19T22:24:48.644Z
serverLoad-value	0	2019-10-19T22:24:48.644Z
txTimeInQueue-average	0	2019-10-19T22:24:48.644Z
txInjected-average	0	2019-10-19T22:24:49.648Z
txInjected-total	0	2019-10-19T22:24:49.648Z
txApplied-average	0	2019-10-19T22:24:49.648Z
txApplied-total	0	2019-10-19T22:24:49.648Z
txRejected-average	0	2019-10-19T22:24:49.648Z
txRejected-total	0	2019-10-19T22:24:49.648Z
txExpired-average	0	2019-10-19T22:24:49.648Z
txExpired-total	0	2019-10-19T22:24:49.648Z
queueLength-average	0	2019-10-19T22:24:49.648Z
queueLength-value	0	2019-10-19T22:24:49.648Z
serverLoad-average	0	2019-10-19T22:24:49.648Z
serverLoad-value	0	2019-10-19T22:24:49.648Z
txTimeInQueue-average	0	2019-10-19T22:24:49.648Z
txInjected-average	0	2019-10-19T22:24:50.651Z
txInjected-total	0	2019-10-19T22:24:50.651Z
txApplied-average	0	2019-10-19T22:24:50.651Z
txApplied-total	0	2019-10-19T22:24:50.651Z
txRejected-average	0	2019-10-19T22:24:50.651Z
txRejected-total	0	2019-10-19T22:24:50.651Z
txExpired-average	0	2019-10-19T22:24:50.651Z
txExpired-total	0	2019-10-19T22:24:50.651Z
queueLength-average	0	2019-10-19T22:24:50.651Z
queueLength-value	0	2019-10-19T22:24:50.651Z
serverLoad-average	0	2019-10-19T22:24:50.651Z
serverLoad-value	0	2019-10-19T22:24:50.651Z
txTimeInQueue-average	0	2019-10-19T22:24:50.651Z
txInjected-average	0	2019-10-19T22:24:51.650Z
txInjected-total	0	2019-10-19T22:24:51.650Z
txApplied-average	0	2019-10-19T22:24:51.650Z
txApplied-total	0	2019-10-19T22:24:51.650Z
txRejected-average	0	2019-10-19T22:24:51.650Z
txRejected-total	0	2019-10-19T22:24:51.650Z
txExpired-average	0	2019-10-19T22:24:51.650Z
txExpired-total	0	2019-10-19T22:24:51.650Z
queueLength-average	0	2019-10-19T22:24:51.650Z
queueLength-value	0	2019-10-19T22:24:51.650Z
serverLoad-average	0	2019-10-19T22:24:51.650Z
serverLoad-value	0	2019-10-19T22:24:51.650Z
txTimeInQueue-average	0	2019-10-19T22:24:51.650Z
txInjected-average	0	2019-10-19T22:24:52.651Z
txInjected-total	0	2019-10-19T22:24:52.651Z
txApplied-average	0	2019-10-19T22:24:52.651Z
txApplied-total	0	2019-10-19T22:24:52.651Z
txRejected-average	0	2019-10-19T22:24:52.651Z
txRejected-total	0	2019-10-19T22:24:52.651Z
txExpired-average	0	2019-10-19T22:24:52.651Z
txExpired-total	0	2019-10-19T22:24:52.651Z
queueLength-average	0	2019-10-19T22:24:52.651Z
queueLength-value	0	2019-10-19T22:24:52.651Z
serverLoad-average	0	2019-10-19T22:24:52.651Z
serverLoad-value	0	2019-10-19T22:24:52.651Z
txTimeInQueue-average	0	2019-10-19T22:24:52.651Z
txInjected-average	0	2019-10-19T22:24:53.652Z
txInjected-total	0	2019-10-19T22:24:53.652Z
txApplied-average	0	2019-10-19T22:24:53.652Z
txApplied-total	0	2019-10-19T22:24:53.652Z
txRejected-average	0	2019-10-19T22:24:53.652Z
txRejected-total	0	2019-10-19T22:24:53.652Z
txExpired-average	0	2019-10-19T22:24:53.652Z
txExpired-total	0	2019-10-19T22:24:53.652Z
queueLength-average	0	2019-10-19T22:24:53.652Z
queueLength-value	0	2019-10-19T22:24:53.652Z
serverLoad-average	0	2019-10-19T22:24:53.652Z
serverLoad-value	0	2019-10-19T22:24:53.652Z
txTimeInQueue-average	0	2019-10-19T22:24:53.652Z
txInjected-average	0	2019-10-19T22:24:54.657Z
txInjected-total	0	2019-10-19T22:24:54.657Z
txApplied-average	0	2019-10-19T22:24:54.657Z
txApplied-total	0	2019-10-19T22:24:54.657Z
txRejected-average	0	2019-10-19T22:24:54.657Z
txRejected-total	0	2019-10-19T22:24:54.657Z
txExpired-average	0	2019-10-19T22:24:54.657Z
txExpired-total	0	2019-10-19T22:24:54.657Z
queueLength-average	0	2019-10-19T22:24:54.657Z
queueLength-value	0	2019-10-19T22:24:54.657Z
serverLoad-average	0	2019-10-19T22:24:54.657Z
serverLoad-value	0	2019-10-19T22:24:54.657Z
txTimeInQueue-average	0	2019-10-19T22:24:54.657Z
txInjected-average	0	2019-10-19T22:24:55.657Z
txInjected-total	0	2019-10-19T22:24:55.657Z
txApplied-average	0	2019-10-19T22:24:55.657Z
txApplied-total	0	2019-10-19T22:24:55.657Z
txRejected-average	0	2019-10-19T22:24:55.657Z
txRejected-total	0	2019-10-19T22:24:55.657Z
txExpired-average	0	2019-10-19T22:24:55.657Z
txExpired-total	0	2019-10-19T22:24:55.657Z
queueLength-average	0	2019-10-19T22:24:55.657Z
queueLength-value	0	2019-10-19T22:24:55.657Z
serverLoad-average	0	2019-10-19T22:24:55.657Z
serverLoad-value	0	2019-10-19T22:24:55.657Z
txTimeInQueue-average	0	2019-10-19T22:24:55.657Z
txInjected-average	0	2019-10-19T22:24:56.659Z
txInjected-total	0	2019-10-19T22:24:56.659Z
txApplied-average	0	2019-10-19T22:24:56.659Z
txApplied-total	0	2019-10-19T22:24:56.659Z
txRejected-average	0	2019-10-19T22:24:56.659Z
